#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PCNA	CDK2	9541.XP_005568461.1	9541.XP_005571205.1	0	0	0	0	0.676	0.980	0.634	0.301	0.998
PDS5A	CDK18	9541.XP_005554770.1	9541.XP_005540653.1	0	0	0	0	0.064	0	0.374	0.237	0.513
PDS5A	PLK3	9541.XP_005554770.1	9541.XP_005543618.1	0	0	0	0	0.535	0.086	0.432	0.327	0.815
PDS5A	TOP2B	9541.XP_005554770.1	9541.XP_005545688.1	0	0	0	0	0.573	0.217	0	0.393	0.779
PDS5A	STAG1	9541.XP_005554770.1	9541.XP_005545895.1	0	0	0	0	0.658	0.613	0.537	0.661	0.976
PDS5A	SMC4	9541.XP_005554770.1	9541.XP_005546302.1	0	0	0	0	0.669	0.449	0.294	0.526	0.930
PDS5A	MCM7	9541.XP_005554770.1	9541.XP_005549212.1	0	0	0	0	0.507	0	0	0.207	0.592
PDS5A	STAG3	9541.XP_005554770.1	9541.XP_005549268.1	0	0	0	0	0.658	0.613	0.432	0.393	0.948
PDS5A	CDK14	9541.XP_005554770.1	9541.XP_005550323.1	0	0	0	0	0.064	0	0.374	0.237	0.513
PDS5A	NCAPG2	9541.XP_005554770.1	9541.XP_005551342.1	0	0	0	0	0.618	0	0	0.239	0.696
PDS5A	MCM3	9541.XP_005554770.1	9541.XP_005552813.1	0	0	0	0	0.529	0	0	0.235	0.624
PDS5A	NCAPG	9541.XP_005554770.1	9541.XP_005554603.1	0	0	0	0	0.654	0	0	0.528	0.829
PDS5A	RFC1	9541.XP_005554770.1	9541.XP_005554748.1	0	0	0	0	0.162	0.477	0	0.464	0.744
PDS5A	AURKB	9541.XP_005554770.1	9541.XP_005582896.1	0	0	0	0	0.088	0	0	0.415	0.443
PDS5A	CCNB3	9541.XP_005554770.1	9541.XP_005593641.1	0	0	0	0	0.083	0.043	0.374	0.114	0.448
PDS5A	CDK2	9541.XP_005554770.1	9541.XP_005571205.1	0	0	0	0	0.064	0	0.374	0.237	0.513
PDS5A	CDK15	9541.XP_005554770.1	9541.XP_005573997.1	0	0	0	0	0.064	0	0.374	0.237	0.513
PDS5A	CDK17	9541.XP_005554770.1	9541.XP_005571975.1	0	0	0	0	0.064	0	0.374	0.237	0.513
PDS5A	KIF23	9541.XP_005554770.1	9541.XP_005559975.1	0	0	0	0	0.533	0.064	0	0.043	0.545
PDS5A	CDC45	9541.XP_005554770.1	9541.XP_005568036.1	0	0	0	0	0.465	0.084	0	0.175	0.560
PDS5A	KIF20A	9541.XP_005554770.1	9541.XP_005557943.1	0	0	0	0	0.533	0.084	0	0.061	0.563
PDS5A	LIG1	9541.XP_005554770.1	9541.XP_005589781.1	0	0	0	0	0.575	0	0	0.082	0.593
PDS5A	MCM4	9541.XP_005554770.1	9541.XP_005563340.1	0	0	0	0	0.625	0	0	0.053	0.629
PDS5A	XP_005595939.1	9541.XP_005554770.1	9541.XP_005595939.1	0	0	0	0	0.083	0.053	0.568	0.158	0.641
PDS5A	CCNB1	9541.XP_005554770.1	9541.XP_005558919.1	0	0	0	0	0.083	0.053	0.568	0.158	0.641
PDS5A	PRC1	9541.XP_005554770.1	9541.XP_005560582.1	0	0	0	0	0.536	0.115	0	0.206	0.645
PDS5A	KIF11	9541.XP_005554770.1	9541.XP_005566011.1	0	0	0	0	0.659	0.043	0	0.050	0.662
PDS5A	XP_005557913.1	9541.XP_005554770.1	9541.XP_005557913.1	0	0	0	0	0.064	0	0.574	0.243	0.671
PDS5A	CDK1	9541.XP_005554770.1	9541.XP_005565839.1	0	0	0	0	0.064	0	0.574	0.243	0.671
PDS5A	POLA1	9541.XP_005554770.1	9541.XP_005593254.1	0	0	0	0	0.676	0	0	0	0.676
PDS5A	NCAPH	9541.XP_005554770.1	9541.XP_005575043.1	0	0	0	0	0.578	0	0	0.301	0.692
PDS5A	CHTF18	9541.XP_005554770.1	9541.XP_005590877.1	0	0	0	0	0.222	0.043	0	0.649	0.715
PDS5A	CCNB2	9541.XP_005554770.1	9541.XP_005559729.1	0	0	0	0	0.083	0.053	0.660	0.181	0.725
PDS5A	XP_005571462.1	9541.XP_005554770.1	9541.XP_005571462.1	0	0	0	0	0.162	0.477	0	0.464	0.744
PDS5A	NCAPD2	9541.XP_005554770.1	9541.XP_005569965.1	0	0	0	0	0.670	0	0	0.324	0.767
PDS5A	PLK5	9541.XP_005554770.1	9541.XP_005588682.1	0	0	0	0	0.535	0.080	0.385	0.242	0.773
PDS5A	PLK4	9541.XP_005554770.1	9541.XP_005555946.1	0	0	0	0	0.535	0.080	0.385	0.242	0.773
PDS5A	BUB1B	9541.XP_005554770.1	9541.XP_005559212.1	0	0	0	0	0.572	0.213	0	0.403	0.781
PDS5A	BUB1	9541.XP_005554770.1	9541.XP_005575307.1	0	0	0	0	0.572	0.213	0	0.438	0.794
PDS5A	PLK2	9541.XP_005554770.1	9541.XP_005557003.1	0	0	0	0	0.535	0.086	0.460	0.327	0.824
PDS5A	ESPL1	9541.XP_005554770.1	9541.XP_005571050.1	0	0	0	0	0.644	0	0	0.533	0.826
PDS5A	PDS5B	9541.XP_005554770.1	9541.XP_005585665.1	0	0	0	0.973	0.138	0.644	0.606	0.902	0.871
PDS5A	PLK1	9541.XP_005554770.1	9541.XP_005575426.1	0	0	0	0	0.535	0.086	0.604	0.327	0.871
PDS5A	TOP2A	9541.XP_005554770.1	9541.XP_005584155.1	0	0	0	0	0.573	0.217	0	0.693	0.888
PDS5A	SMC2	9541.XP_005554770.1	9541.XP_005581210.1	0	0	0	0	0.650	0.449	0.294	0.332	0.896
PDS5A	REC8	9541.XP_005554770.1	9541.XP_005561003.1	0	0	0	0	0.204	0.668	0.431	0.429	0.902
PDS5A	XP_005568621.1	9541.XP_005554770.1	9541.XP_005568621.1	0	0	0	0	0.204	0.695	0.445	0.435	0.913
PDS5A	SMC6	9541.XP_005554770.1	9541.XP_005576553.1	0	0	0	0	0.623	0.449	0.294	0.478	0.913
PDS5A	SMC5	9541.XP_005554770.1	9541.XP_005581952.1	0	0	0	0	0.647	0.449	0.294	0.516	0.924
PDS5A	ESCO2	9541.XP_005554770.1	9541.XP_005562980.1	0	0	0	0	0.104	0.670	0.665	0.655	0.961
PDS5A	ESCO1	9541.XP_005554770.1	9541.XP_005587116.1	0	0	0	0	0.104	0.670	0.665	0.681	0.964
PDS5A	SMC1B	9541.XP_005554770.1	9541.XP_005567069.1	0	0	0	0	0.648	0.698	0.490	0.434	0.965
PDS5A	NIPBL	9541.XP_005554770.1	9541.XP_005556789.1	0	0	0	0	0.667	0.683	0.544	0.814	0.989
PDS5A	SMC3	9541.XP_005554770.1	9541.XP_005566468.1	0	0	0	0	0.676	0.836	0.550	0.692	0.991
PDS5A	WAPL	9541.XP_005554770.1	9541.XP_005565313.1	0	0	0	0	0.573	0.851	0.566	0.739	0.991
PDS5A	SMC1A	9541.XP_005554770.1	9541.XP_005593702.1	0	0	0	0	0.648	0.836	0.490	0.785	0.992
PDS5A	RAD21	9541.XP_005554770.1	9541.XP_005564020.1	0	0	0	0	0.204	0.843	0.604	0.866	0.992
PDS5A	STAG2	9541.XP_005554770.1	9541.XP_005594569.1	0	0	0	0	0.658	0.839	0.523	0.779	0.993
PDS5B	CDK18	9541.XP_005585665.1	9541.XP_005540653.1	0	0	0	0	0.064	0	0.374	0.237	0.513
PDS5B	PLK3	9541.XP_005585665.1	9541.XP_005543618.1	0	0	0	0	0.535	0.086	0.432	0.327	0.815
PDS5B	TOP2B	9541.XP_005585665.1	9541.XP_005545688.1	0	0	0	0	0.573	0.217	0	0.393	0.779
PDS5B	STAG1	9541.XP_005585665.1	9541.XP_005545895.1	0	0	0	0	0.658	0.805	0.588	0.422	0.981
PDS5B	SMC4	9541.XP_005585665.1	9541.XP_005546302.1	0	0	0	0	0.669	0.449	0.294	0.526	0.930
PDS5B	MCM7	9541.XP_005585665.1	9541.XP_005549212.1	0	0	0	0	0.507	0	0	0.114	0.544
PDS5B	STAG3	9541.XP_005585665.1	9541.XP_005549268.1	0	0	0	0	0.658	0.613	0.432	0.393	0.948
PDS5B	CDK14	9541.XP_005585665.1	9541.XP_005550323.1	0	0	0	0	0.064	0	0.374	0.237	0.513
PDS5B	NCAPG2	9541.XP_005585665.1	9541.XP_005551342.1	0	0	0	0	0.618	0	0	0.431	0.773
PDS5B	MCM3	9541.XP_005585665.1	9541.XP_005552813.1	0	0	0	0	0.529	0	0	0.195	0.604
PDS5B	NCAPG	9541.XP_005585665.1	9541.XP_005554603.1	0	0	0	0	0.654	0	0	0.528	0.829
PDS5B	RFC1	9541.XP_005585665.1	9541.XP_005554748.1	0	0	0	0	0.162	0.369	0	0.333	0.616
PDS5B	PDS5A	9541.XP_005585665.1	9541.XP_005554770.1	0	0	0	0.973	0.138	0.644	0.606	0.902	0.871
PDS5B	PLK4	9541.XP_005585665.1	9541.XP_005555946.1	0	0	0	0	0.535	0.080	0.385	0.242	0.773
PDS5B	NIPBL	9541.XP_005585665.1	9541.XP_005556789.1	0	0	0	0	0.667	0.683	0.591	0.776	0.989
PDS5B	PLK2	9541.XP_005585665.1	9541.XP_005557003.1	0	0	0	0	0.535	0.086	0.460	0.327	0.824
PDS5B	XP_005557913.1	9541.XP_005585665.1	9541.XP_005557913.1	0	0	0	0	0.064	0	0.577	0.243	0.674
PDS5B	KIF20A	9541.XP_005585665.1	9541.XP_005557943.1	0	0	0	0	0.533	0.115	0	0.043	0.569
PDS5B	CCNB1	9541.XP_005585665.1	9541.XP_005558919.1	0	0	0	0	0.083	0.053	0.573	0.158	0.645
PDS5B	BUB1B	9541.XP_005585665.1	9541.XP_005559212.1	0	0	0	0	0.572	0.213	0	0.403	0.781
PDS5B	CCNB2	9541.XP_005585665.1	9541.XP_005559729.1	0	0	0	0	0.083	0.053	0.667	0.166	0.726
PDS5B	KIF23	9541.XP_005585665.1	9541.XP_005559975.1	0	0	0	0	0.533	0.064	0	0.043	0.545
PDS5B	PRC1	9541.XP_005585665.1	9541.XP_005560582.1	0	0	0	0	0.536	0.115	0	0.206	0.645
PDS5B	REC8	9541.XP_005585665.1	9541.XP_005561003.1	0	0	0	0	0.204	0.668	0.431	0.387	0.895
PDS5B	ESCO2	9541.XP_005585665.1	9541.XP_005562980.1	0	0	0	0	0.104	0.670	0.669	0.656	0.961
PDS5B	MCM4	9541.XP_005585665.1	9541.XP_005563340.1	0	0	0	0	0.625	0	0	0.053	0.629
PDS5B	RAD21	9541.XP_005585665.1	9541.XP_005564020.1	0	0	0	0	0.204	0.805	0.604	0.816	0.987
PDS5B	WAPL	9541.XP_005585665.1	9541.XP_005565313.1	0	0	0	0	0.305	0.933	0.599	0.832	0.996
PDS5B	CDK1	9541.XP_005585665.1	9541.XP_005565839.1	0	0	0	0	0.064	0	0.577	0.243	0.674
PDS5B	KIF11	9541.XP_005585665.1	9541.XP_005566011.1	0	0	0	0	0.659	0.043	0	0.050	0.662
PDS5B	SMC3	9541.XP_005585665.1	9541.XP_005566468.1	0	0	0	0	0.676	0.866	0.593	0.702	0.994
PDS5B	SMC1B	9541.XP_005585665.1	9541.XP_005567069.1	0	0	0	0	0.648	0.698	0.495	0.434	0.965
PDS5B	CDC45	9541.XP_005585665.1	9541.XP_005568036.1	0	0	0	0	0.465	0.115	0	0.107	0.540
PDS5B	XP_005568621.1	9541.XP_005585665.1	9541.XP_005568621.1	0	0	0	0	0.204	0.695	0.445	0.435	0.913
PDS5B	NCAPD2	9541.XP_005585665.1	9541.XP_005569965.1	0	0	0	0	0.670	0	0	0.324	0.767
PDS5B	ESPL1	9541.XP_005585665.1	9541.XP_005571050.1	0	0	0	0	0.644	0	0	0.532	0.826
PDS5B	CDK2	9541.XP_005585665.1	9541.XP_005571205.1	0	0	0	0	0.064	0	0.374	0.237	0.513
PDS5B	XP_005571462.1	9541.XP_005585665.1	9541.XP_005571462.1	0	0	0	0	0.162	0.369	0	0.333	0.616
PDS5B	CDK17	9541.XP_005585665.1	9541.XP_005571975.1	0	0	0	0	0.064	0	0.374	0.237	0.513
PDS5B	CDK15	9541.XP_005585665.1	9541.XP_005573997.1	0	0	0	0	0.064	0	0.374	0.237	0.513
PDS5B	NCAPH	9541.XP_005585665.1	9541.XP_005575043.1	0	0	0	0	0.578	0	0	0.301	0.692
PDS5B	BUB1	9541.XP_005585665.1	9541.XP_005575307.1	0	0	0	0	0.572	0.213	0	0.403	0.781
PDS5B	PLK1	9541.XP_005585665.1	9541.XP_005575426.1	0	0	0	0	0.535	0.086	0.614	0.327	0.874
PDS5B	SMC6	9541.XP_005585665.1	9541.XP_005576553.1	0	0	0	0	0.623	0.449	0.294	0.478	0.913
PDS5B	SMC2	9541.XP_005585665.1	9541.XP_005581210.1	0	0	0	0	0.650	0.449	0.294	0.332	0.896
PDS5B	SMC5	9541.XP_005585665.1	9541.XP_005581952.1	0	0	0	0	0.647	0.449	0.294	0.516	0.924
PDS5B	TOP2A	9541.XP_005585665.1	9541.XP_005584155.1	0	0	0	0	0.573	0.217	0	0.626	0.864
PDS5B	CCNB3	9541.XP_005585665.1	9541.XP_005593641.1	0	0	0	0	0.083	0.043	0.374	0.114	0.448
PDS5B	CHTF18	9541.XP_005585665.1	9541.XP_005590877.1	0	0	0	0	0.222	0.043	0	0.493	0.589
PDS5B	LIG1	9541.XP_005585665.1	9541.XP_005589781.1	0	0	0	0	0.575	0	0	0.082	0.593
PDS5B	XP_005595939.1	9541.XP_005585665.1	9541.XP_005595939.1	0	0	0	0	0.083	0.053	0.573	0.158	0.645
PDS5B	POLA1	9541.XP_005585665.1	9541.XP_005593254.1	0	0	0	0	0.676	0	0	0.044	0.677
PDS5B	PLK5	9541.XP_005585665.1	9541.XP_005588682.1	0	0	0	0	0.535	0.080	0.385	0.242	0.773
PDS5B	ESCO1	9541.XP_005585665.1	9541.XP_005587116.1	0	0	0	0	0.104	0.670	0.669	0.474	0.941
PDS5B	STAG2	9541.XP_005585665.1	9541.XP_005594569.1	0	0	0	0	0.658	0.613	0.570	0.746	0.983
PDS5B	SMC1A	9541.XP_005585665.1	9541.XP_005593702.1	0	0	0	0	0.648	0.836	0.495	0.754	0.991
PLK1	NUF2	9541.XP_005575426.1	9541.XP_005539887.1	0	0	0	0	0.724	0	0	0.400	0.827
PLK1	ASPM	9541.XP_005575426.1	9541.XP_005540367.1	0	0	0	0	0.761	0.218	0	0.283	0.854
PLK1	CDK18	9541.XP_005575426.1	9541.XP_005540653.1	0	0	0	0.581	0.301	0.216	0.311	0.237	0.624
PLK1	CDC20	9541.XP_005575426.1	9541.XP_005543737.1	0	0	0	0	0.834	0.537	0.647	0.784	0.993
PLK1	TOP2B	9541.XP_005575426.1	9541.XP_005545688.1	0	0	0	0	0.664	0.084	0	0.300	0.765
PLK1	STAG1	9541.XP_005575426.1	9541.XP_005545895.1	0	0	0	0	0.488	0.403	0.588	0.333	0.904
PLK1	SMC4	9541.XP_005575426.1	9541.XP_005546302.1	0	0	0	0	0.706	0.217	0.614	0.384	0.937
PLK1	ECT2	9541.XP_005575426.1	9541.XP_005546456.1	0	0	0	0	0.710	0.078	0.621	0.700	0.965
PLK1	KIF15	9541.XP_005575426.1	9541.XP_005546914.1	0	0	0	0	0.581	0.145	0.156	0.676	0.888
PLK1	XP_005549078.1	9541.XP_005575426.1	9541.XP_005549078.1	0	0	0	0	0.162	0.145	0.339	0.227	0.584
PLK1	MCM7	9541.XP_005575426.1	9541.XP_005549212.1	0	0	0	0	0.724	0.115	0	0.540	0.877
PLK1	STAG3	9541.XP_005575426.1	9541.XP_005549268.1	0	0	0	0	0.488	0.403	0.399	0.283	0.850
PLK1	XP_005549994.1	9541.XP_005575426.1	9541.XP_005549994.1	0	0	0	0	0.688	0.374	0	0.301	0.851
PLK1	CDK14	9541.XP_005575426.1	9541.XP_005550323.1	0	0	0	0.571	0.301	0.216	0.311	0.237	0.625
PLK1	NCAPG2	9541.XP_005575426.1	9541.XP_005551342.1	0	0	0	0	0.652	0.216	0.614	0.650	0.958
PLK1	MCM9	9541.XP_005575426.1	9541.XP_005551740.1	0	0	0	0	0.387	0.092	0	0.148	0.484
PLK1	FBXO5	9541.XP_005575426.1	9541.XP_005552222.1	0	0	0	0	0.701	0.273	0.669	0.492	0.958
PLK1	MCM3	9541.XP_005575426.1	9541.XP_005552813.1	0	0	0	0	0.684	0.115	0	0.389	0.814
PLK1	HIST1H2BM	9541.XP_005575426.1	9541.XP_005554278.1	0	0	0	0	0.085	0.116	0.545	0.122	0.633
PLK1	NCAPG	9541.XP_005575426.1	9541.XP_005554603.1	0	0	0	0	0.765	0	0	0.301	0.828
PLK1	PDS5A	9541.XP_005575426.1	9541.XP_005554770.1	0	0	0	0	0.535	0.086	0.604	0.327	0.871
PLK1	CENPE	9541.XP_005575426.1	9541.XP_005555637.1	0	0	0	0	0.759	0.145	0.621	0.703	0.973
PLK1	MAD2L1	9541.XP_005575426.1	9541.XP_005555868.1	0	0	0	0	0.688	0.374	0	0.404	0.873
PLK1	CCNA2	9541.XP_005575426.1	9541.XP_005555896.1	0	0	0	0	0.768	0.142	0.139	0.605	0.923
PLK1	PLK4	9541.XP_005575426.1	9541.XP_005555946.1	0	0	0	0.707	0.635	0.158	0	0.786	0.752
PLK1	SMARCA5	9541.XP_005575426.1	9541.XP_005556048.1	0	0	0	0	0.117	0.097	0.165	0.237	0.424
PLK1	TRIP13	9541.XP_005575426.1	9541.XP_005556595.1	0	0	0	0	0.684	0.140	0	0.238	0.774
PLK1	XP_005557913.1	9541.XP_005575426.1	9541.XP_005557913.1	0	0	0	0.610	0.717	0.216	0.909	0.639	0.983
PLK1	KIF20A	9541.XP_005575426.1	9541.XP_005557943.1	0	0	0	0	0.696	0.303	0.662	0.745	0.979
PLK1	KIF4B	9541.XP_005575426.1	9541.XP_005558430.1	0	0	0	0	0.693	0.145	0.156	0.333	0.832
PLK1	CCNB1	9541.XP_005575426.1	9541.XP_005558919.1	0	0	0	0	0.693	0.484	0.889	0.812	0.996
PLK1	BUB1B	9541.XP_005575426.1	9541.XP_005559212.1	0	0	0	0	0.666	0.811	0.621	0.660	0.990
PLK1	XP_005559295.1	9541.XP_005575426.1	9541.XP_005559295.1	0	0	0	0	0.766	0	0	0.269	0.821
PLK1	CCNB2	9541.XP_005575426.1	9541.XP_005559729.1	0	0	0	0	0.755	0.353	0.887	0.540	0.990
PLK1	ZWILCH	9541.XP_005575426.1	9541.XP_005559924.1	0	0	0	0	0.660	0.214	0.290	0.345	0.859
PLK1	KIF23	9541.XP_005575426.1	9541.XP_005559975.1	0	0	0	0	0.750	0.642	0.660	0.658	0.988
PLK1	PRC1	9541.XP_005575426.1	9541.XP_005560582.1	0	0	0	0	0.755	0.522	0.621	0.439	0.971
PLK1	REC8	9541.XP_005575426.1	9541.XP_005561003.1	0	0	0	0	0.172	0.491	0.374	0.373	0.812
PLK1	ESCO2	9541.XP_005575426.1	9541.XP_005562980.1	0	0	0	0	0.676	0	0	0.237	0.742
PLK1	WRN	9541.XP_005575426.1	9541.XP_005563073.1	0	0	0	0	0.105	0.206	0	0.238	0.411
PLK1	MCM4	9541.XP_005575426.1	9541.XP_005563340.1	0	0	0	0	0.676	0.404	0	0.336	0.860
PLK1	MCMDC2	9541.XP_005575426.1	9541.XP_005563516.1	0	0	0	0	0.350	0.132	0	0.075	0.432
PLK1	RAD21	9541.XP_005575426.1	9541.XP_005564020.1	0	0	0	0	0.172	0.584	0.604	0.425	0.911
PLK1	WAPL	9541.XP_005575426.1	9541.XP_005565313.1	0	0	0	0	0.120	0.053	0.599	0.513	0.815
PLK1	CDK1	9541.XP_005575426.1	9541.XP_005565839.1	0	0	0	0.626	0.717	0.216	0.909	0.882	0.985
PLK1	KIF11	9541.XP_005575426.1	9541.XP_005566011.1	0	0	0	0	0.768	0.145	0.156	0.622	0.928
PLK1	SMC3	9541.XP_005575426.1	9541.XP_005566468.1	0	0	0	0	0.533	0.610	0.594	0.483	0.956
PLK1	MKI67	9541.XP_005575426.1	9541.XP_005566801.1	0	0	0	0	0.676	0.216	0	0.300	0.806
PLK1	NCAPH2	9541.XP_005575426.1	9541.XP_005566939.1	0	0	0	0	0.231	0	0.599	0.055	0.683
PLK1	SMC1B	9541.XP_005575426.1	9541.XP_005567069.1	0	0	0	0	0.192	0.549	0.495	0.188	0.830
PLK1	MCM5	9541.XP_005575426.1	9541.XP_005567519.1	0	0	0	0	0.719	0.115	0	0.239	0.794
PLK1	CDC45	9541.XP_005575426.1	9541.XP_005568036.1	0	0	0	0	0.669	0	0	0.300	0.758
PLK1	MCM8	9541.XP_005575426.1	9541.XP_005568447.1	0	0	0	0	0.350	0.132	0	0.087	0.439
PLK1	PCNA	9541.XP_005575426.1	9541.XP_005568461.1	0	0	0	0	0.686	0	0	0	0.686
PLK1	XP_005568621.1	9541.XP_005575426.1	9541.XP_005568621.1	0	0	0	0	0.172	0.584	0.432	0.335	0.852
PLK1	AURKA	9541.XP_005575426.1	9541.XP_005569450.1	0	0	0	0.747	0.763	0.595	0.621	0.788	0.968
PLK1	NCAPD2	9541.XP_005575426.1	9541.XP_005569965.1	0	0	0	0	0.722	0	0	0.417	0.830
PLK1	ESPL1	9541.XP_005575426.1	9541.XP_005571050.1	0	0	0	0	0.673	0.153	0	0.659	0.897
PLK1	CDK2	9541.XP_005575426.1	9541.XP_005571205.1	0	0	0	0.605	0.387	0.216	0.311	0.719	0.740
PLK1	MCM2	9541.XP_005575426.1	9541.XP_005571855.1	0	0	0	0	0.692	0.160	0	0.441	0.842
PLK1	CDK17	9541.XP_005575426.1	9541.XP_005571975.1	0	0	0	0.581	0.301	0.216	0.311	0.237	0.624
PLK1	MCM6	9541.XP_005575426.1	9541.XP_005573099.1	0	0	0	0	0.666	0.404	0	0.332	0.855
PLK1	CDK15	9541.XP_005575426.1	9541.XP_005573997.1	0	0	0	0.581	0.301	0.216	0.311	0.237	0.624
PLK1	NCAPH	9541.XP_005575426.1	9541.XP_005575043.1	0	0	0	0	0.674	0.216	0	0.300	0.805
PLK1	BUB1	9541.XP_005575426.1	9541.XP_005575307.1	0	0	0	0	0.723	0.761	0.621	0.797	0.994
PLK1	SMC6	9541.XP_005575426.1	9541.XP_005576553.1	0	0	0	0	0.162	0.217	0.216	0.112	0.482
PLK1	POLD1	9541.XP_005575426.1	9541.XP_005590063.1	0	0	0	0	0.342	0.216	0	0.083	0.485
PLK1	KIF19	9541.XP_005575426.1	9541.XP_005584894.1	0	0	0	0	0.162	0.145	0.339	0.227	0.584
PLK1	CHTF18	9541.XP_005575426.1	9541.XP_005590877.1	0	0	0	0	0.584	0	0	0.061	0.592
PLK1	ESCO1	9541.XP_005575426.1	9541.XP_005587116.1	0	0	0	0	0.574	0	0	0.137	0.616
PLK1	LIG1	9541.XP_005575426.1	9541.XP_005589781.1	0	0	0	0	0.627	0	0	0	0.627
PLK1	POLA2	9541.XP_005575426.1	9541.XP_005577355.1	0	0	0	0	0.631	0	0	0.113	0.658
PLK1	POLA1	9541.XP_005575426.1	9541.XP_005593254.1	0	0	0	0	0.604	0.147	0	0.149	0.687
PLK1	SMC5	9541.XP_005575426.1	9541.XP_005581952.1	0	0	0	0	0.465	0.217	0.216	0.176	0.693
PLK1	CDC6	9541.XP_005575426.1	9541.XP_005584144.1	0	0	0	0	0.660	0.115	0	0.444	0.818
PLK1	SMC1A	9541.XP_005575426.1	9541.XP_005593702.1	0	0	0	0	0.192	0.549	0.495	0.188	0.830
PLK1	TOP2A	9541.XP_005575426.1	9541.XP_005584155.1	0	0	0	0	0.722	0.115	0	0.387	0.836
PLK1	CCNA1	9541.XP_005575426.1	9541.XP_005585703.1	0	0	0	0	0.676	0.142	0.139	0.408	0.839
PLK1	KIF18B	9541.XP_005575426.1	9541.XP_005584522.1	0	0	0	0	0.662	0.145	0.339	0.336	0.856
PLK1	PDS5B	9541.XP_005575426.1	9541.XP_005585665.1	0	0	0	0	0.535	0.086	0.614	0.327	0.874
PLK1	KIF4A	9541.XP_005575426.1	9541.XP_005593920.1	0	0	0	0	0.693	0.145	0.156	0.583	0.895
PLK1	AURKC	9541.XP_005575426.1	9541.XP_005590555.1	0	0	0	0.678	0.576	0.595	0.374	0.387	0.896
PLK1	NCAPD3	9541.XP_005575426.1	9541.XP_005580259.1	0	0	0	0	0.671	0	0.604	0.318	0.903
PLK1	SMC2	9541.XP_005575426.1	9541.XP_005581210.1	0	0	0	0	0.716	0.217	0.570	0.148	0.907
PLK1	STAG2	9541.XP_005575426.1	9541.XP_005594569.1	0	0	0	0	0.488	0.403	0.621	0.325	0.911
PLK1	AURKB	9541.XP_005575426.1	9541.XP_005582896.1	0	0	0	0.758	0.765	0.595	0.599	0.781	0.966
PLK1	CCNB3	9541.XP_005575426.1	9541.XP_005593641.1	0	0	0	0	0.761	0.165	0.845	0.437	0.980
PLK1	NDC80	9541.XP_005575426.1	9541.XP_005587142.1	0	0	0	0	0.765	0.732	0.621	0.583	0.988
PLK1	XP_005595939.1	9541.XP_005575426.1	9541.XP_005595939.1	0	0	0	0	0.693	0.484	0.889	0.434	0.988
PLK2	NUF2	9541.XP_005557003.1	9541.XP_005539887.1	0	0	0	0	0.607	0	0	0.043	0.607
PLK2	ASPM	9541.XP_005557003.1	9541.XP_005540367.1	0	0	0	0	0.668	0.218	0	0.186	0.770
PLK2	CDK18	9541.XP_005557003.1	9541.XP_005540653.1	0	0	0	0.590	0.301	0.216	0.311	0.237	0.623
PLK2	CDC20	9541.XP_005557003.1	9541.XP_005543737.1	0	0	0	0	0.703	0.537	0.530	0.439	0.958
PLK2	TOP2B	9541.XP_005557003.1	9541.XP_005545688.1	0	0	0	0	0.530	0.070	0	0.173	0.606
PLK2	STAG1	9541.XP_005557003.1	9541.XP_005545895.1	0	0	0	0	0.488	0.403	0.492	0.235	0.865
PLK2	SMC4	9541.XP_005557003.1	9541.XP_005546302.1	0	0	0	0	0.649	0.217	0.492	0.335	0.894
PLK2	ECT2	9541.XP_005557003.1	9541.XP_005546456.1	0	0	0	0	0.593	0.064	0.530	0.437	0.885
PLK2	KIF15	9541.XP_005557003.1	9541.XP_005546914.1	0	0	0	0	0.162	0.145	0.156	0.438	0.614
PLK2	XP_005549078.1	9541.XP_005557003.1	9541.XP_005549078.1	0	0	0	0	0.162	0.145	0.339	0.171	0.554
PLK2	MCM7	9541.XP_005557003.1	9541.XP_005549212.1	0	0	0	0	0.676	0.091	0	0.332	0.786
PLK2	STAG3	9541.XP_005557003.1	9541.XP_005549268.1	0	0	0	0	0.488	0.403	0.399	0.173	0.827
PLK2	XP_005549994.1	9541.XP_005557003.1	9541.XP_005549994.1	0	0	0	0	0.662	0.374	0	0.301	0.839
PLK2	CDK14	9541.XP_005557003.1	9541.XP_005550323.1	0	0	0	0.589	0.301	0.216	0.311	0.237	0.623
PLK2	NCAPG2	9541.XP_005557003.1	9541.XP_005551342.1	0	0	0	0	0.652	0.216	0.473	0.334	0.891
PLK2	MCM9	9541.XP_005557003.1	9541.XP_005551740.1	0	0	0	0	0.387	0.092	0	0.148	0.484
PLK2	FBXO5	9541.XP_005557003.1	9541.XP_005552222.1	0	0	0	0	0.203	0.273	0.530	0.299	0.783
PLK2	MCM3	9541.XP_005557003.1	9541.XP_005552813.1	0	0	0	0	0.650	0.091	0	0.326	0.766
PLK2	HIST1H2BM	9541.XP_005557003.1	9541.XP_005554278.1	0	0	0	0	0.085	0.116	0.545	0.122	0.633
PLK2	NCAPG	9541.XP_005557003.1	9541.XP_005554603.1	0	0	0	0	0.658	0	0	0.301	0.750
PLK2	PDS5A	9541.XP_005557003.1	9541.XP_005554770.1	0	0	0	0	0.535	0.086	0.460	0.327	0.824
